,Open,High,Low,Close,Volume,Dividends,Stock Splits,compound
2021-08-10,237.9966735839844,238.8633270263672,233.9600067138672,236.663330078125,40296900,0.0,0.0,0.5904564005069712
2021-08-11,237.57000732421875,238.3933258056641,234.73666381835935,235.94000244140625,29401800,0.0,0.0,0.559824826388889
2021-08-12,235.44667053222656,240.93333435058597,233.13333129882807,240.75,52377300,0.0,0.0,0.4933717411121232
2021-08-13,241.23666381835935,243.3000030517578,238.1133270263672,239.05667114257807,50194500,0.0,0.0,0.541545766871164
2021-08-16,235.02333068847656,236.5,225.46665954589844,228.72332763671875,68032200,0.0,0.0,0.481278577549271
2021-08-17,224.22000122070312,224.8600006103516,216.27999877929688,221.90333557128903,71163900,0.0,0.0,0.486533484504913
2021-08-18,223.25,231.92333984375,223.11666870117188,229.663330078125,61048200,0.0,0.0,0.528006825657895
2021-08-19,226.07000732421875,228.8500061035156,222.52999877929688,224.4900054931641,42940500,0.0,0.0,0.5111247674418608
2021-08-20,227.61666870117188,230.7100067138672,224.5666656494141,226.7533264160156,44525700,0.0,0.0,0.4991030188679239
2021-08-23,228.47999572753903,237.3766632080078,226.9166717529297,235.43333435058597,60794700,0.0,0.0,0.5791610687022902
2021-08-24,236.8933258056641,238.4066619873047,234.2133331298828,236.163330078125,39249300,0.0,0.0,0.5660381153305197
2021-08-25,235.6766662597656,238.9900054931641,234.6666717529297,237.0666656494141,37936800,0.0,0.0,0.4578270833333334
2021-08-26,236.10333251953125,238.46665954589844,232.5399932861328,233.72000122070312,39642900,0.0,0.0,0.5176058394160582
2021-08-27,235.0,238.3333282470703,234.0333404541016,237.30667114257807,41501400,0.0,0.0,0.551550474683544
2021-08-30,238.2400054931641,243.6666717529297,237.57666015625,243.6366729736328,55812600,0.0,0.0,0.4336974401321221
2021-08-31,244.3333282470703,246.79666137695312,242.14666748046875,245.2400054931641,62566200,0.0,0.0,0.4974067689530678
2021-09-01,244.69332885742188,247.3300018310547,243.7566680908203,244.69667053222656,39612900,0.0,0.0,0.5563442622950813
2021-09-02,244.8333282470703,246.9900054931641,243.51333618164065,244.1300048828125,38331900,0.0,0.0,0.5462039653035928
2021-09-03,244.0833282470703,244.6666717529297,241.3999938964844,244.52333068847656,45738300,0.0,0.0,0.5308581081081076
2021-09-07,246.6666717529297,253.3999938964844,246.4199981689453,250.97332763671875,60119400,0.0,0.0,0.4458472345132743
2021-09-08,253.8600006103516,254.8166656494141,246.92333984375,251.2899932861328,56379000,0.0,0.0,0.5792324034334767
2021-09-09,251.1366729736328,254.0333404541016,250.5433349609375,251.6199951171875,42233100,0.0,0.0,0.4597621813031157
2021-09-10,253.1999969482422,254.20333862304688,244.83999633789065,245.42333984375,45552600,0.0,0.0,0.4837777195281778
2021-09-13,246.73666381835935,248.25999450683597,236.2833404541016,247.6666717529297,68857500,0.0,0.0,0.520624047619047
2021-09-14,247.52333068847656,251.4900054931641,245.46665954589844,248.163330078125,55574700,0.0,0.0,0.5264453237410068
2021-09-15,248.3333282470703,252.2866668701172,246.1199951171875,251.94332885742188,46073100,0.0,0.0,0.4116872787610622
2021-09-16,250.94332885742188,252.97000122070312,249.20333862304688,252.3300018310547,41770200,0.0,0.0,0.577671071800207
2021-09-17,252.38333129882807,253.67999267578125,250.0,253.163330078125,84612600,0.0,0.0,0.5393006256517201
2021-09-20,244.85333251953125,247.3333282470703,239.5399932861328,243.38999938964844,74273100,0.0,0.0,0.5642126195028679
2021-09-21,244.92999267578125,248.2466735839844,243.47999572753903,246.4600067138672,48992100,0.0,0.0,0.6309661514683148
2021-09-22,247.8433380126953,251.22332763671875,246.3733367919922,250.64666748046875,45378900,0.0,0.0,0.4991251063829789
2021-09-23,251.6666717529297,252.73333740234372,249.30667114257807,251.2133331298828,35842500,0.0,0.0,0.636441725601131
2021-09-24,248.6300048828125,258.26666259765625,248.1866607666016,258.1300048828125,64119000,0.0,0.0,0.5075598232494907
2021-09-27,257.7066650390625,266.3333435058594,256.4366760253906,263.78668212890625,84212100,0.0,0.0,0.4341980903586399
2021-09-28,262.3999938964844,265.2133178710937,255.3933258056641,259.1866760253906,76144200,0.0,0.0,0.5875802173913043
2021-09-29,259.9333190917969,264.5,256.8933410644531,260.4366760253906,62828700,0.0,0.0,0.5662120223671941
2021-09-30,260.3333435058594,263.0433349609375,258.3333435058594,258.49334716796875,53868000,0.0,0.0,0.6346358885017415
2021-10-01,259.4666748046875,260.260009765625,254.52999877929688,258.4066772460937,51094200,0.0,0.0,0.48271
2021-10-04,265.5,268.989990234375,258.7066650390625,260.510009765625,91449900,0.0,0.0,0.5222333333333318
2021-10-05,261.6000061035156,265.7699890136719,258.0666809082031,260.1966552734375,55297800,0.0,0.0,0.4032214052287577
2021-10-06,258.7333374023437,262.2200012207031,257.739990234375,260.9166564941406,43898400,0.0,0.0,0.5421045512010115
2021-10-07,261.82000732421875,268.3333435058594,261.1266784667969,264.53668212890625,57587400,0.0,0.0,0.4248874669487028
2021-10-08,265.4033203125,265.4599914550781,260.3033447265625,261.8299865722656,50215800,0.0,0.0,0.5548818502202642
2021-10-11,262.54998779296875,267.0799865722656,261.8333435058594,263.9800109863281,42600900,0.0,0.0,0.5612721549636798
2021-10-12,266.9766540527344,270.7733459472656,265.5233459472656,268.5733337402344,66060000,0.0,0.0,0.5093499201277948
2021-10-13,270.1566772460937,271.8033447265625,268.59332275390625,270.3599853515625,42360300,0.0,0.0,0.4898905824039649
2021-10-14,271.8299865722656,273.4166564941406,271.1166687011719,272.7733459472656,36741600,0.0,0.0,0.530377202072538
2021-10-15,274.5799865722656,281.07000732421875,274.1166687011719,281.010009765625,56773800,0.0,0.0,0.4728563603164943
2021-10-18,283.92999267578125,291.7533264160156,283.8233337402344,290.03668212890625,72621600,0.0,0.0,0.5239878370625356
2021-10-19,292.510009765625,292.6499938964844,287.5033264160156,288.0899963378906,52143300,0.0,0.0,0.5540734890109892
2021-10-20,288.45001220703125,289.8299865722656,285.7933349609375,288.6000061035156,42096300,0.0,0.0,0.5426824867939857
2021-10-21,285.3333435058594,300.0,285.1666564941406,298.0,94444500,0.0,0.0,0.4782783365570588
2021-10-22,298.5,303.3333435058594,296.9866638183594,303.2266540527344,68642400,0.0,0.0,0.5014670045045043
2021-10-25,316.84332275390625,348.3399963378906,314.7333374023437,341.6199951171875,188556300,0.0,0.0,0.4020715017564434
2021-10-26,341.5633239746094,364.9800109863281,333.8133239746094,339.4766540527344,187245000,0.0,0.0,0.507573686266851
2021-10-27,346.5533447265625,356.9599914550781,343.59332275390625,345.9533386230469,115579500,0.0,0.0,0.5178373040752342
2021-10-28,356.10333251953125,360.3333435058594,351.3999938964844,359.0133361816406,81639600,0.0,0.0,0.5445079183955732
2021-10-29,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,89755200,0.0,0.0,0.5246134846029162
2021-11-01,381.6666564941406,403.25,372.88665771484375,402.86334228515625,168146100,0.0,0.0,0.4747217269151542
2021-11-02,386.4533386230469,402.86334228515625,382.0,390.6666564941406,128213400,0.0,0.0,0.5762564776318007
2021-11-03,392.4433288574219,405.1300048828125,384.2066650390625,404.6199951171875,103885500,0.0,0.0,0.4807676224226785
2021-11-04,411.4700012207031,414.4966735839844,405.6666564941406,409.9700012207031,76192200,0.0,0.0,0.5421384065372804
2021-11-05,409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,64886400,0.0,0.0,0.5732355389541077
2021-11-08,383.2633361816406,399.0,377.6666564941406,387.6466674804688,100337100,0.0,0.0,0.5955258830341665
2021-11-09,391.2000122070313,391.5,337.17333984375,341.1666564941406,177317400,0.0,0.0,0.5650166450657332
2021-11-10,336.8033447265625,359.3666687011719,329.10333251953125,355.9833374023437,128408100,0.0,0.0,0.5339774659685883
2021-11-11,367.5899963378906,368.3233337402344,351.5599975585937,354.5033264160156,67189800,0.0,0.0,0.6160866874822594
2021-11-12,349.1666564941406,351.5,339.7333374023437,344.47332763671875,76719300,0.0,0.0,0.6289688785409383
2021-11-15,339.2099914550781,343.99334716796875,326.20001220703125,337.7966613769531,104326800,0.0,0.0,0.5281504153686385
2021-11-16,334.4366760253906,352.3999938964844,334.0599975585937,351.57666015625,79627200,0.0,0.0,0.5641996961640701
2021-11-17,354.5033264160156,373.21331787109375,351.8333435058594,363.0033264160156,94336200,0.0,0.0,0.5355171641791042
2021-11-18,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,62696700,0.0,0.0,0.5229234254143628
