Word,Sentiment_Score,scaling_to_range,log_scaling,Z-score,Normalizer
quotthe,0.3853551377481454,0.8971364955903544,0.32595652391671937,0.004512681186692803,0.0007371297272482873
highquot,0.3853551377481454,0.8971364955903544,0.32595652391671937,0.004512681186692803,0.0007371297272482873
goes,0.4864200722172001,0.8973234370139561,0.39637059289987686,0.005217116065697749,0.0009304526138065809
meant,1.0715074717784394,0.8984056825225496,0.7282765894698907,0.009295246365613383,0.002049641831771177
open,1.0622115319120105,0.8983884876740943,0.7237789661295245,0.009230452534702128,0.0020318600171616735
run,-1.375760826541487,0.8938789312608303,-0.8653177342036023,-0.007762511170928576,-0.002631635350065565
oh,1.3510165799415406,0.8989226949845294,0.8548478218263619,0.011243458827473164,0.0025843031155616523
man,-2.172865738200263,0.8924045135735454,-1.1546351978703988,-0.01331842930364678,-0.004156384000240093
bank,0.3844592544542871,0.8971348384607157,0.32530963340476166,0.004506436771228359,0.000735416029561766
inmusk,0.3844592544542871,0.8971348384607157,0.32530963340476166,0.004506436771228359,0.000735416029561766
spacex,0.3844592544542871,0.8971348384607157,0.32530963340476166,0.004506436771228359,0.000735416029561766
strength,1.5268043523612578,0.8992478524350395,0.9269554025204474,0.012468720970525843,0.0029205601938882375
overall,0.4593544545150266,0.8972733733085723,0.37799418349938385,0.005028465420136182,0.0008786799256021518
market,2.5687138177670565,0.9011750890156632,1.272205255741591,0.019730956602034354,0.004913585237073046
pretty,-0.0034986869875503,0.8964172264595627,-0.0034925808204654546,0.0018023227580513338,-6.692492021594947e-06
confirmed,3.311102402951973,0.9025482970398832,1.4611936493571476,0.0249054952877495,0.006333669314600654
xpev,1.56214748807244,0.8993132271977018,0.94084576937124,0.012715066922850043,0.002988166600122037
li,0.433781853748383,0.8972260712604619,0.3603156063015756,0.00485022128411086,0.0008297631670549614
boosting,0.433781853748383,0.8972260712604619,0.3603156063015756,0.00485022128411086,0.0008297631670549614
china,0.3542714347677136,0.8970789995684503,0.30326362320813854,0.004296023998291315,0.0006776710117534717
saving,0.4514391210674716,0.8972587321898624,0.37255556152060554,0.004973294583795122,0.0008635390152736414
mil,0.4514391210674716,0.8972587321898624,0.37255556152060554,0.004973294583795122,0.0008635390152736414
reusing,0.4514391210674716,0.8972587321898624,0.37255556152060554,0.004973294583795122,0.0008635390152736414
booaters,0.4514391210674716,0.8972587321898624,0.37255556152060554,0.004973294583795122,0.0008635390152736414
ripping,0.5320018781557083,0.8974077504084806,0.4265752972678493,0.0055348267941497786,0.0010176441441317754
point,-0.1801124525278714,0.8960905411563839,-0.16560973268936918,0.0005713033425378528,-0.000344529578045126
gap,0.931045451183637,0.8981458676794498,0.6580615408097842,0.008316209007084385,0.0017809579067693537
spaq,5.005842605187718,0.9056830850621135,1.7927327629552972,0.036718040515019174,0.009575466972550148
cramer,3.0569172314015893,0.9020781266679563,1.4004233825869623,0.023133793742533815,0.0058474491300965865
slapped,0.4043947236563807,0.8971717134165289,0.3396064082959546,0.004645389414982198,0.0007735497548868713
around,0.0889085215220768,0.896588153549167,0.08517583814702316,0.0024464122346600134,0.00017006939261946397
blnk,0.4043947236563807,0.8971717134165289,0.3396064082959546,0.004645389414982198,0.0007735497548868713
sales,-2.009611960689409,0.8927064866934665,-1.1018111537358284,-0.012180530628778777,-0.003844102676596555
stats,0.5274458488490529,0.8973993230482985,0.42359696059990043,0.005503070716037845,0.0010089291062065641
pr,0.5274458488490529,0.8973993230482985,0.42359696059990043,0.005503070716037845,0.0010089291062065641
ba,0.1207119378583944,0.8966469808363616,0.11396414216365919,0.0026680859126425346,0.00023090481769397068
brainer,0.3662565518381094,0.897101168630934,0.3120745559870374,0.004379561721218642,0.0007005968409736691
load,2.740861545504055,0.9014935134173812,1.3193159446581475,0.020930847191153765,0.0052428794261546
boeing,0.1207119378583944,0.8966469808363616,0.11396414216365919,0.0026680859126425346,0.00023090481769397068
things,0.9877625415869038,0.8982507781875132,0.6870096552183157,0.008711534021894255,0.001889449657063859
happening,1.1004517855774247,0.8984592212821124,0.7421524575801989,0.009496991751349647,0.00210500819917116
weektsla,0.3662565518381094,0.897101168630934,0.3120745559870374,0.004379561721218642,0.0007005968409736691
swingers,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
flippers,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
hare,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
hard,0.941221763182414,0.8981646909663006,0.6633175496865807,0.008387139138778777,0.0018004237484132103
pump,-4.840606522155698,0.8874699508335299,-1.7648346479809294,-0.03191290686636284,-0.009259393779576209
wed,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
pumping,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
preparing,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
hundred,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
various,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
flee,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
even,-15.839903250785763,0.8671243759823642,-2.8237512635949313,-0.10857934217231441,-0.030299488495523927
dd,0.4683176063643764,0.8972899525937168,0.3841172599006133,0.00509093967811369,0.0008958251639311508
nothing,-0.1608786499641673,0.8961261182282082,-0.1491771752582621,0.0007053652845254222,-0.00030773804148853613
guaranteed,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
except,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
workhorse,0.5568657519012196,0.8974537415128995,0.4426746668488414,0.005708131016682831,0.0010652052083995704
speed,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
growing,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
seems,0.0050517213164489,0.8964330422863787,0.0050390041832796394,0.0018619201433434085,9.663226440650351e-06
everything,-2.1763810208365784,0.8923980112991033,-1.1557425049664711,-0.013342931250950166,-0.004163108237384171
direction,-0.033013592123036,0.8963626322680908,-0.03248034796287875,0.0015966002813368758,-6.315031972674628e-05
also,1.4296007802918855,0.8990680534351461,0.8877269559099882,0.011791200256845444,0.0027346235459801338
model,1.8651617936049067,0.8998737175987052,1.052624821034639,0.014827113467736379,0.003567789992960923
logical,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
seen,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
intelligent,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
people,-1.4549308381503463,0.8937324892257714,-0.8980985890167976,-0.008314335775985667,-0.0027830763543415307
past,2.4406916816726785,0.9009382844256266,1.2356725214270785,0.01883862675070287,0.004668697046889714
years,-9.535831829593764,0.878785117585335,-2.354782002809585,-0.06463919802483402,-0.018240693913436263
rewarded,1.6299385040561745,0.8994386213227956,0.966960463428152,0.013187578545135283,0.0031178411995421533
highs,0.7852535530494467,0.897876194076731,0.5795604516702505,0.007300021754189998,0.0015020786819206562
lows,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
margin,-0.876647948710478,0.8948021483233047,-0.6294871793895979,-0.0042836337387925855,-0.0016769031992199908
calls,-0.6171272283939215,0.8952821879450094,-0.48065125925230284,-0.002474742770071416,-0.0011804768666165064
countless,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
different,0.3393068121881733,0.8970513192670343,0.2921521757775851,0.004191718759767652,0.0006490458110492852
opinions,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
eventually,-0.0571805226445804,0.8963179303106857,-0.05560548004875122,0.0014281538377973742,-0.00010937823044793937
cathy,1.2318432941185855,0.8987022582541828,0.8028278333260841,0.010412806538226196,0.0023563415209990534
believes,0.1392164379753049,0.8966812089058009,0.13034069097395118,0.0027970645279197666,0.0002663013020998926
obsessed,0.3880982987994901,0.8971415696591677,0.32793468003769005,0.0045318013526875365,0.000742377005302998
spend,0.8360834705733923,0.8979702149870834,0.6076347544401434,0.007654312458368663,0.001599309105418907
saturday,0.3880982987994901,0.8971415696591677,0.32793468003769005,0.0045318013526875365,0.000742377005302998
argue,0.3880982987994901,0.8971415696591677,0.32793468003769005,0.0045318013526875365,0.000742377005302998
strangers,0.3880982987994901,0.8971415696591677,0.32793468003769005,0.0045318013526875365,0.000742377005302998
start,-1.1075990002489684,0.8943749544742834,-0.7455493849976754,-0.0058933906431162695,-0.0021186798072161607
smelling,0.4679449917854144,0.8972892633625783,0.38386345795442706,0.005088342509202182,0.0008951124050859877
fear,-0.1114767754110725,0.8962174976646673,-0.10568955938696573,0.0010497023556000832,-0.000213239261667734
monday,0.578898978877592,0.8974944967247752,0.45672775531523646,0.005861705287133102,0.0011073516468417843
reason,1.2564937468074906,0.8987478545902643,0.813812169090071,0.010584623190050603,0.002403494341053045
cemi,0.4462153860490422,0.8972490697637598,0.3689500656518115,0.00493688451570382,0.000853546751016174
yes,1.6385790618760914,0.8994546039006112,0.9702405381203913,0.013247804283512146,0.0031343693612432984
king,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
bottom,-0.1702705941869882,0.8961087457989613,-0.157234999152139,0.0006399022915795373,-0.0003257034988164303
feeders,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
yap,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
cares,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
listens,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
overnight,1.2121967484017755,0.8986659177247555,0.7939860256367202,0.010275867726287188,0.002318760465326018
gainer,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
regards,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
je,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
doubt,0.4462153860490422,0.8972490697637598,0.3689500656518115,0.00493688451570382,0.000853546751016174
knows,-0.3908586404723145,0.8957007205662855,-0.3299212833863381,-0.0008976232063716875,-0.0007476571474500347
whats,-0.1296093069058397,0.8961839576315297,-0.12187182683925876,0.0009233164068368083,-0.00024792422285227717
happen,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
responsible,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
trades,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
fingers,0.4462153860490422,0.8972490697637598,0.3689500656518115,0.00493688451570382,0.000853546751016174
pointing,-0.1375895911798424,0.8961691963722387,-0.12891163021823068,0.0008676928553397906,-0.0002631893749004225
went,-0.0763290864150899,0.8962825109064185,-0.07355625737254803,0.0012946860205602536,-0.00014600671728175747
whining,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
b,0.0,0.8964236980367682,-0.0,0.001826709031665411,0.0
falls,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
regardless,-0.0207784496032856,0.896385263806642,-0.0205655221034944,0.0016818807120400458,-3.9746227280671336e-05
feel,-1.8748750610602063,0.8929557116888688,-1.056009216282493,-0.011241398059342829,-0.0035863700960623228
bad,-3.103506517102402,0.8906830924596467,-1.4118418562677748,-0.01980510866407054,-0.005936567826325772
hurt,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
rs,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
hits,-0.3009492245770462,0.8958670274489937,-0.26309417077263486,-0.0002709436479242275,-0.0005756731858420105
scanners,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
jump,0.9220698332984412,0.8981292653356797,0.6534026435500894,0.008253647859321622,0.0017637888226817208
sure,3.0946753051442837,0.9021479683800694,1.4096874235983134,0.02339697210650474,0.005919674970296915
event,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
part,0.0863737116643091,0.8965834648708845,0.08284527987149001,0.002428744301812307,0.00016522066084959263
theyre,-0.4184221758158286,0.8956497358546871,-0.34954511004356736,-0.0010897443984217564,-0.0008003822814874122
announcing,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
significant,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
surprises,0.6247903190026347,0.8975793826696288,0.4853787729961216,0.006181573506493177,0.0011951352721675218
impact,-0.040917311051802,0.8963480126329417,-0.0401023542510301,0.0015415103996036705,-7.82690131279904e-05
tread,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
carefully,0.1115538465122605,0.8966300409685161,0.1057588981540153,0.0026042529026750133,0.0002133866877540434
bear,0.5433838457517014,0.8974288038157476,0.4339773083231852,0.005614160491919865,0.0010394162339464094
posted,0.2083923258072738,0.8968091646504731,0.18929081980454848,0.0032792288753363615,0.00039862496496244327
asked,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
deprecate,0.4107873212331533,0.897183537906376,0.3441479324051224,0.00468994659719558,0.0007857778874497598
ice,7.696955982441435,0.9106608804612842,2.162973077360076,0.055475427894266585,0.014723185208152668
laid,0.4107873212331533,0.897183537906376,0.3441479324051224,0.00468994659719558,0.0007857778874497598
plan,0.4107873212331533,0.897183537906376,0.3441479324051224,0.00468994659719558,0.0007857778874497598
internal,1.1458906679150047,0.8985432703085693,0.7635546959931496,0.009813706284928983,0.0021919263369172774
combustion,1.1458906679150047,0.8985432703085693,0.7635546959931496,0.009813706284928983,0.0021919263369172774
engine,0.4107873212331533,0.897183537906376,0.3441479324051224,0.00468994659719558,0.0007857778874497598
gave,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
timeline,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
understand,0.332413724225838,0.8970385690121268,0.28699212766398324,0.004143673098725789,0.0006358603113586193
deal,0.8041910735290493,0.897911223110852,0.590112332622048,0.007432018574034444,0.0015383034728692375
reality,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
impractical,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
mechanical,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
gasdiesel,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
gas,0.4828878674087976,0.8973169034383021,0.3939914483002989,0.005192496168797806,0.0009236960069472103
produce,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
bettersafe,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
power,2.346297954056467,0.9007636828399,1.2078546464352755,0.018180690994434093,0.004488135232926921
easier,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
optimize,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
scale,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
scaleice,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
issue,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
carry,0.9242714727745948,0.8981333377433856,0.6545474404058056,0.00826899355410829,0.0017680002467619592
compact,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
solve,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
exact,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
problem,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
generates,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
heat,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
wear,-0.1408653056772911,0.8961631372308096,-0.13178701454897965,0.0008448607270869239,-0.00026945535217052634
tear,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
vehicle,0.8671449777425774,0.898027669953041,0.6244105143260056,0.007870814939267574,0.001658725363474629
mini,0.1026968303082883,0.8966136580041701,0.09775884329599228,0.002542518423047953,0.0001964444718624399
pure,1.077549591631776,0.8984168587281535,0.7311891182841155,0.009337360675489298,0.0020611995501540635
batteries,0.3698903741082555,0.8971078901700303,0.3147307177392671,0.004404889904179861,0.0007075478276259145
telling,0.9400706966088066,0.8981625618200734,0.6627244139621908,0.008379116064833636,0.001798221921302753
pre,2.22069026394857,0.9005313442891708,1.169595704268739,0.017305190125135653,0.004247865535497755
split,5.165880162506712,0.9059791090881729,1.8190308940669693,0.03783352174417656,0.009881596123092657
guess,1.987812839281121,0.9001005871970026,1.094541627852646,0.01568200616592745,0.003802404048905115
hes,6.991257277466396,0.9093555382945375,2.07834810377774,0.05055662213374583,0.013373283668088865
later,-1.862751433963454,0.8929781369555608,-1.0517832022153708,-0.011156894904694105,-0.0035631793168052687
joke,0.2579675101167329,0.8969008646607567,0.22949733132846645,0.003624773936480934,0.0004934552617682916
hey,-0.0331535563214741,0.8963623733740773,-0.03261582993369391,0.0015956247138592958,-6.341805138856371e-05
investors,-0.896715436584701,0.894765029170445,-0.6401236726288413,-0.00442350656873975,-0.0017152894575419235
got,-6.688242215257704,0.8840523495796383,-2.039692176798352,-0.044791152251403406,-0.012793658827835673
signal,0.2579675101167329,0.8969008646607567,0.22949733132846645,0.003624773936480934,0.0004934552617682916
lifetime,0.2579675101167329,0.8969008646607567,0.22949733132846645,0.003624773936480934,0.0004934552617682916
listen,0.837500911372667,0.8979728368499708,0.6084064480898566,0.007664192193047949,0.0016020204686457362
become,0.2762881187862843,0.8969347525832486,0.2439559578558241,0.003752470806015679,0.0005284999879149951
manipulated,0.2762881187862843,0.8969347525832486,0.2439559578558241,0.003752470806015679,0.0005284999879149951
guy,-1.2776785547503986,0.8940603556056342,-0.8231567465302274,-0.007078865813370448,-0.0024440178742074652
loves,1.4878268991494392,0.899175755217245,0.9114095981596803,0.012197043383423707,0.0028460018536964984
friends,0.0386477816730281,0.8964951854558514,0.03791965721716655,0.00209608876806632,7.392772529222018e-05
production,1.8640717970774796,0.8998717014147178,1.052244317596151,0.014819516059436974,0.0035657049841878235
fremont,0.8920118675252156,0.8980736666362719,0.6376407430863442,0.00804414018394604,0.001706292196993712
yr,0.2230029668813039,0.8968361901866442,0.20130928260667483,0.0033810668197355683,0.000426573049248428
yrs,0.2230029668813039,0.8968361901866442,0.20130928260667483,0.0033810668197355683,0.000426573049248428
mainstream,0.2230029668813039,0.8968361901866442,0.20130928260667483,0.0033810668197355683,0.000426573049248428
misleading,0.0285313300750609,0.8964764728937401,0.028131891557528807,0.0020255758706423832,5.457638810567984e-05
sandbagged,0.2230029668813039,0.8968361901866442,0.20130928260667483,0.0033810668197355683,0.000426573049248428
presentation,0.2230029668813039,0.8968361901866442,0.20130928260667483,0.0033810668197355683,0.000426573049248428
bigly,0.2230029668813039,0.8968361901866442,0.20130928260667483,0.0033810668197355683,0.000426573049248428
line,1.0160161112993848,0.8983030392667057,0.7011233418931533,0.008908464837378666,0.0019434947289880412
sensing,0.3210437352114184,0.8970175377618336,0.27842213264650867,0.004064422893125422,0.0006141111348717268
moves,0.7806985213079012,0.897867768561761,0.5770057150254502,0.007268272629228149,0.001493365552196025
anyway,0.3210437352114184,0.8970175377618336,0.27842213264650867,0.004064422893125422,0.0006141111348717268
trapped,1.4181786097919882,0.8990469256639256,0.8830146162106535,0.011711586339947958,0.0027127745537119277
deny,0.3210437352114184,0.8970175377618336,0.27842213264650867,0.004064422893125422,0.0006141111348717268
miss,0.0725226597501388,0.8965578443589154,0.07001349956899984,0.0023322007861952525,0.0001387255629010942
old,0.7317993448722737,0.8977773189740395,0.5491609517385448,0.006927439425141721,0.0013998283625810321
jumping,0.0935464461355441,0.8965967323924063,0.08942603497938434,0.0024787391330158646,0.00017894108465217184
picked,0.6604169167866939,0.8976452817566151,0.5070687255251718,0.006429895223923826,0.001263283901145998
boom,0.8767641851210166,0.898045462754577,0.6295491157858323,0.007937861984034908,0.0016771255429886434
closes,3.2870766715379363,0.9025038562607226,1.4556050721160319,0.02473803301915391,0.006287711497747193
tmr,0.6102490210449404,0.8975524853985277,0.47638883849245994,0.006080218892044387,0.0011673198314288108
exit,0.2620125096817007,0.896908346761063,0.232707676654441,0.0036529680751710017,0.0005011927722721553
fall,-0.8940917687527743,0.8947698822107416,-0.6387394459410989,-0.004405219285010315,-0.0017102707530693697
pick,0.8370059386166393,0.8979719212909577,0.608137039007643,0.00766074217276807,0.001601073655960746
slower,0.2620125096817007,0.896908346761063,0.232707676654441,0.0036529680751710017,0.0005011927722721553
rate,1.615766753468848,0.8994124076093682,0.9615572681018034,0.013088799720781238,0.003090732650513558
mark,1.6724372953942652,0.8995172320159687,0.9829909007397527,0.013483800287041927,0.003199135360171466
bought,-7.763953425771858,0.882062589371171,-2.1706471074529947,-0.05228899015535836,-0.014851341815631882
enjoy,-0.0139272246321123,0.8963979366269061,-0.013831132013589183,0.0017296345829445176,-2.6640805555067434e-05
paid,0.0641629203158553,0.8965423812153535,0.0621884997952989,0.002273932386103374,0.00012273456694585782
welp,0.5873300514273555,0.8975100918143404,0.46205339183500904,0.0059204708877113425,0.0011234790929304348
rip,2.5002347517535872,0.9010484221934392,1.2528300381757431,0.019253649187400444,0.004782594495525656
citron,0.5873300514273555,0.8975100918143404,0.46205339183500904,0.0059204708877113425,0.0011234790929304348
morgan,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
stanley,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
analyst,-0.7122325078877368,0.8951062701904091,-0.537798079180204,-0.003137638129425464,-0.0013623997784085022
cnbc,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
proclaimed,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
death,1.8778537375953983,0.8998971940902333,1.057044786324343,0.014915577860220767,0.0035920678818367065
cars,6.417507528306876,0.9082942642189888,2.0038430881208993,0.04655751663536887,0.012275781767431345
deserves,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
credit,-0.8429282472545077,0.894864520193694,-0.611355745349494,-0.004048603320576736,-0.00161240219248013
wellthought,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
analysis,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
acknowledges,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
genius,-0.4090608460539781,0.8956670516558765,-0.3429234158407677,-0.0010244947919904207,-0.0007824753852815958
evs,1.076786145072582,0.8984154465688583,0.7308215762190661,0.009332039360164869,0.002059739185158709
taking,0.2047625917333231,0.8968024506733786,0.18628252822331923,0.0032539291875995978,0.00039168179844972957
engines,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
ditch,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
dirty,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
tech,-0.2841995518886362,0.8958980095861087,-0.25013560743571317,-0.00015419639314571363,-0.0005436334374362811
pullback,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
rise,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
parabolic,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
btfd,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
cathie,0.0199634656291073,0.8964606247780197,0.019766808644020258,0.001965856813918865,3.818727851951481e-05
wood,0.1721689516918899,0.8967421616967745,0.1588558374989318,0.0030267475543304645,0.0003293347874972692
ark,0.0199634656291073,0.8964606247780197,0.019766808644020258,0.001965856813918865,3.818727851951481e-05
invest,0.0199634656291073,0.8964606247780197,0.019766808644020258,0.001965856813918865,3.818727851951481e-05
hate,1.5604394783375148,0.899310067864813,0.9401789149832444,0.012703161887366844,0.0029848994197299444
strong,3.613077032135494,0.9031068643349371,1.528895103360059,0.027010295162097516,0.006911303954031441
coronavirus,0.3322203291638058,0.8970382112861914,0.2868469707242332,0.004142325111633744,0.0006354903740323389
slap,0.3322203291638058,0.8970382112861914,0.2868469707242332,0.004142325111633744,0.0006354903740323389
face,0.3322203291638058,0.8970382112861914,0.2868469707242332,0.004142325111633744,0.0006354903740323389
holly,0.2001209526634619,0.89679386495945,0.1824223456008105,0.0032215763990311405,0.0003828030011887263
cow,0.2001209526634619,0.89679386495945,0.1824223456008105,0.0032215763990311405,0.0003828030011887263
betting,0.2001209526634619,0.89679386495945,0.1824223456008105,0.0032215763990311405,0.0003828030011887263
amp,-0.413932293167409,0.8956580408623389,-0.34637468313657876,-0.0010584493705587117,-0.000791793772738453
short,-45.40931923829706,0.8124293549167682,-3.8375002847183755,-0.3146817661518929,-0.08686158772984313
sellers,1.1923533363011534,0.8986292130484332,0.7849755496635262,0.01013755673172134,0.0022808028321804424
billion,-13.500322455203229,0.8714519359501735,-2.6741708874691397,-0.0922721796206669,-0.025824202234126768
alone,0.8004838106538478,0.8979043657274954,0.5880554124828348,0.00740617850112833,0.0015312120047549056
thats,1.6424048554465738,0.899461680532088,0.9716894326065958,0.013274470529773317,0.0031416875617676183
trend,0.2001209526634619,0.89679386495945,0.1824223456008105,0.0032215763990311405,0.0003828030011887263
extremely,0.2001209526634619,0.89679386495945,0.1824223456008105,0.0032215763990311405,0.0003828030011887263
important,-0.1724463367359857,0.8961047212932153,-0.1590924520486697,0.0006247371015232547,-0.00032986538574773474
folks,-0.0585454483403674,0.8963154055858242,-0.056895747223106606,0.0014186401397732898,-0.00011198913972951542
update,0.2001209526634619,0.89679386495945,0.1824223456008105,0.0032215763990311405,0.0003828030011887263
mw,0.2001209526634619,0.89679386495945,0.1824223456008105,0.0032215763990311405,0.0003828030011887263
latest,0.2001209526634619,0.89679386495945,0.1824223456008105,0.0032215763990311405,0.0003828030011887263
pm,0.2001209526634619,0.89679386495945,0.1824223456008105,0.0032215763990311405,0.0003828030011887263
bimi,0.2305814890122169,0.8968502083000817,0.20748681296523455,0.003433890040255843,0.00044106968729495656
wwr,0.2305814890122169,0.8968502083000817,0.20748681296523455,0.003433890040255843,0.00044106968729495656
ibio,0.2305814890122169,0.8968502083000817,0.20748681296523455,0.003433890040255843,0.00044106968729495656
followers,0.2305814890122169,0.8968502083000817,0.20748681296523455,0.003433890040255843,0.00044106968729495656
